sequence,frame,image_name,track_id,class_id,class_name,confidence,x1,y1,x2,y2,latency_ms,width,height,area,cx,cy,prev_cx,prev_cy,prev_frame,center_jump_px,center_jump_per_frame_px,frame_gap,low_confidence_risk,small_box_risk,border_risk,motion_jump_risk,track_length,short_track_risk,risk_score
1,66,000066.png,183,2,car,0.3163459300994873,484.5278625488281,185.30667114257807,513.9908447265625,209.8503570556641,15.522804998909123,29.462982177734375,24.543685913086023,723.1301806331637,499.2593536376953,197.5785140991211,501.89125061035156,196.49109649658203,65.0,2.847693578492766,2.847693578492766,1.0,0.6836540699005127,0.9954309277620444,0.0,0.04319172742319708,39,0.02564102564102564,0.3846437887294901
1,67,000067.png,183,2,car,0.3869796097278595,483.3785705566406,186.11962890625,515.6170654296875,212.4247131347656,13.290675000462215,32.238494873046875,26.305084228515597,848.0363230360663,499.49781799316406,199.2721710205078,499.2593536376953,197.5785140991211,66.0,1.7103622470664699,1.7103622470664699,1.0,0.6130203902721405,0.9942917879733583,0.0,0.025941520017515988,39,0.02564102564102564,0.36244498901323957
1,68,000068.png,183,2,car,0.5094019174575806,479.4385986328125,185.9338531494141,513.4702758789062,213.52294921875,13.16482000038377,34.03167724609375,27.58909606933591,938.9032129431133,496.4544372558594,199.72840118408203,499.49781799316406,199.2721710205078,67.0,3.07738724803236,3.07738724803236,1.0,0.49059808254241943,0.9934630850146727,0.0,0.046675552523100905,39,0.02564102564102564,0.33685717961546846
1,69,000069.png,183,2,car,0.5406031012535095,474.8675231933594,184.82965087890625,511.2252502441406,214.24774169921875,12.781320998328738,36.35772705078125,29.4180908203125,1069.5749164000154,493.04638671875,199.5386962890625,496.4544372558594,199.72840118408203,68.0,3.4133262971309777,3.4133262971309777,1.0,0.4593968987464905,0.9922713635044286,0.0,0.051770829609463304,39,0.02564102564102564,0.330092358636028
1,70,000070.png,183,2,car,0.4608155488967895,471.2911071777344,184.8866271972656,508.0214538574219,214.53759765625,13.509139000234429,36.7303466796875,29.650970458984403,1089.09042434767,489.6562805175781,199.7121124267578,493.04638671875,199.5386962890625,69.0,3.3945387333240373,3.3945387333240373,1.0,0.5391844511032104,0.9920933827328514,0.0,0.05148587362226584,39,0.02564102564102564,0.3499324115740932
1,71,000071.png,183,2,car,0.5326568484306335,467.0398559570313,184.94894409179688,504.4583435058594,215.0713653564453,12.789631997293329,37.41848754882807,30.122421264648438,1127.1354450318013,485.7490997314453,200.0101547241211,489.6562805175781,199.7121124267578,70.0,3.9185317284083596,3.9185317284083596,1.0,0.46734315156936646,0.9917464134326317,0.0,0.05943341502428898,39,0.02564102564102564,0.33388957818109405
1,72,000072.png,183,2,car,0.5856961011886597,464.6588134765625,184.45953369140625,505.7023620605469,217.03677368164065,12.084375000995353,41.043548583984375,32.5772399902344,1337.0855322713044,485.1805877685547,200.74815368652344,485.7490997314453,200.0101547241211,71.0,0.9315837699620402,0.9315837699620402,1.0,0.41430389881134033,0.9898316757471046,0.0,0.0141295793086598,39,0.02564102564102564,0.3089208585255748
1,73,000073.png,183,2,car,0.5532910227775574,460.6452331542969,185.2204132080078,501.5963134765625,217.3370056152344,16.36222800152609,40.951080322265625,32.11659240722659,1315.2091553458024,481.1207733154297,201.2787094116211,485.1805877685547,200.74815368652344,72.0,4.094335449280694,4.094335449280694,1.0,0.4467089772224426,0.9900311875638074,0.0,0.062099876910936436,39,0.02564102564102564,0.32905460489226007
1,74,000074.png,183,2,car,0.4984188079833984,456.4872741699219,184.5820770263672,498.9801635742188,217.3218994140625,12.268407001101878,42.49288940429693,32.73982238769531,1391.2096518366616,477.7337188720703,200.95198822021484,481.1207733154297,201.2787094116211,73.0,3.4027760048516864,3.4027760048516864,1.0,0.5015811920166016,0.9893380656096173,0.0,0.05161081051478128,39,0.02564102564102564,0.340011767600923
1,75,000075.png,183,2,car,0.5626551508903503,452.1754455566406,183.02618408203125,499.2571105957031,218.2707977294922,11.592830000154208,47.0816650390625,35.24461364746094,1659.3750941809267,475.7162780761719,200.64849090576172,477.7337188720703,200.95198822021484,74.0,2.0401416580315153,2.0401416580315153,1.0,0.43734484910964966,0.9868924058570361,0.0,0.03094337223074593,39,0.02564102564102564,0.31829669035265995
1,76,000076.png,183,2,car,0.5498166680335999,447.16796875,182.5946044921875,497.59869384765625,219.17965698242188,13.148197998816611,50.43072509765625,36.585052490234375,1845.010724818334,472.3833312988281,200.8871307373047,475.7162780761719,200.64849090576172,75.0,3.3414791918856754,3.3414791918856754,1.0,0.45018333196640015,0.9851994151922951,0.0,0.05068110541675598,39,0.02564102564102564,0.3261021462304019
1,77,000077.png,183,2,car,0.5471397638320923,440.86126708984375,182.88267517089844,494.0200500488281,220.79196166992188,10.071894997963682,53.158782958984375,37.90928649902344,2015.2115331315435,467.44065856933594,201.83731842041016,472.3833312988281,200.8871307373047,76.0,5.033176963309664,5.033176963309664,1.0,0.4528602361679077,0.9836471895844405,0.0,0.07633953635806819,39,0.02564102564102564,0.3328755348945359
1,78,000078.png,183,2,car,0.5155153870582581,435.6403503417969,183.80657958984372,491.4222717285156,222.8490295410156,12.290964998101115,55.78192138671875,39.042449951171875,2177.862873921171,463.53131103515625,203.32780456542966,467.44065856933594,201.83731842041016,77.0,4.183843578755293,4.183843578755293,1.0,0.48448461294174194,0.9821638148647333,0.0,0.0634574705648412,39,0.02564102564102564,0.33726443769574627
1,79,000079.png,183,2,car,0.5543286204338074,429.7833557128906,185.82882690429688,487.4512023925781,225.3955078125,12.078437001036946,57.6678466796875,39.566680908203125,2281.7252882383764,458.6172790527344,205.61216735839844,463.53131103515625,203.32780456542966,78.0,5.419042691672135,5.419042691672135,1.0,0.4456713795661926,0.981216593163529,0.0,0.08219206469442325,39,0.02564102564102564,0.3320553335440136
1,80,000080.png,183,2,car,0.5447178483009338,420.5582275390625,187.21743774414065,480.4874572753906,227.63543701171875,12.371700999210589,59.929229736328125,40.4179992675781,2422.2195635894295,450.52284240722656,207.4264373779297,458.6172790527344,205.61216735839844,79.0,8.29526854971614,8.29526854971614,1.0,0.45528215169906616,0.979935290130258,0.0,0.1258165488055052,39,0.02564102564102564,0.3451078869983483
1,81,000081.png,183,2,car,0.6441361904144287,411.1522521972656,186.9252014160156,475.3064270019531,229.3584899902344,12.238724000781076,64.1541748046875,42.43328857421881,2722.272612728182,443.2293395996094,208.141845703125,450.52284240722656,207.4264373779297,80.0,7.32850545994738,7.32850545994738,1.0,0.3558638095855713,0.9771988164836057,0.0,0.11115339537795108,39,0.02564102564102564,0.3160402183837556
1,82,000082.png,183,2,car,0.7232749462127686,398.726806640625,187.4825592041016,470.07073974609375,233.81224060058597,12.90836300177034,71.34393310546875,46.329681396484375,3305.3416903484613,434.3987731933594,210.64739990234378,443.2293395996094,208.141845703125,81.0,9.17914510727518,9.17914510727518,1.0,0.27672505378723145,0.971881246241725,0.0,0.13922254010954496,39,0.02564102564102564,0.30220930156869297
1,83,000083.png,183,2,car,0.7547191381454468,386.5108642578125,188.61009216308597,463.9113464355469,238.0609588623047,12.033320999762507,77.40048217773438,49.45086669921872,3827.520926626397,425.2111053466797,213.3355255126953,434.3987731933594,210.64739990234378,82.0,9.57283969143637,9.57283969143637,1.0,0.24528086185455322,0.9671189892908121,0.0,0.14519381078821084,39,0.02564102564102564,0.2948886198650073
1,84,000084.png,183,2,car,0.7609741687774658,373.9363098144531,188.1776123046875,457.8726806640625,241.5919647216797,12.72670600155834,83.93637084960938,53.41435241699219,4483.406893164385,415.9044952392578,214.8847885131836,425.2111053466797,213.3355255126953,83.0,9.434681104109929,9.434681104109929,1.0,0.23902583122253418,0.9611373314879934,0.0,0.14309832267458594,39,0.02564102564102564,0.29160465861803253
1,85,000085.png,183,2,car,0.7777581810951233,359.2854919433594,189.4087677001953,449.9644775390625,246.3738250732422,12.68871200227295,90.67898559570312,56.965057373046875,5165.53361698892,404.62498474121094,217.89129638671875,415.9044952392578,214.8847885131836,84.0,11.673322006574587,11.673322006574587,1.0,0.2222418189048767,0.954916358867382,0.0,0.17705238584624577,39,0.02564102564102564,0.29465297680741087
1,86,000086.png,183,2,car,0.841468095779419,342.6952819824219,190.97792053222656,442.8175354003906,253.5259552001953,12.921423000079812,100.12225341796875,62.54803466796875,6262.450177822262,392.75640869140625,222.25193786621094,404.62498474121094,217.89129638671875,85.0,12.644298777024579,12.644298777024579,1.0,0.15853190422058105,0.9449125169803797,0.0,0.19177944929164967,39,0.02564102564102564,0.28040649562028747
1,87,000087.png,183,2,car,0.798728883266449,323.36737060546875,191.4621124267578,430.8119201660156,257.9777526855469,12.190044002636569,107.44454956054688,66.51564025878906,7146.743006336968,377.0896453857422,224.71993255615234,392.75640869140625,222.25193786621094,86.0,15.859964384111363,15.859964384111363,1.0,0.20127111673355103,0.9368477963314814,0.0,0.2405523065380933,39,0.02564102564102564,0.3016715689303612
1,88,000088.png,183,2,car,0.8092544078826904,300.1231689453125,192.9028167724609,416.6604309082031,264.1656188964844,13.234870999440318,116.53726196289062,71.26280212402347,8304.771839336961,358.3917999267578,228.53421783447266,377.0896453857422,224.71993255615234,87.0,19.08292946568932,19.08292946568932,1.0,0.19074559211730957,0.9262866125919264,0.0,0.28943587685947464,39,0.02564102564102564,0.3091488436087352
1,89,000089.png,183,2,car,0.7563121914863586,271.7080993652344,194.68637084960935,403.1180114746094,274.528564453125,12.232787001266844,131.409912109375,79.84219360351565,10492.055644057695,337.4130554199219,234.6074676513672,358.3917999267578,228.53421783447266,88.0,21.840148452368826,21.840148452368826,1.0,0.24368780851364136,0.9063386583666719,0.0,0.33125535203691164,39,0.02564102564102564,0.3288496756571265
1,90,000090.png,183,2,car,0.8877952694892883,239.7310333251953,197.2977752685547,385.3410034179688,284.86181640625,12.034507999487689,145.6099700927735,87.56404113769531,12750.197411262203,312.53601837158203,241.07979583740234,337.4130554199219,234.6074676513672,89.0,25.705213565582728,25.705213565582728,1.0,0.11220473051071167,0.8857444819232169,0.0,0.3898778246595458,39,0.02564102564102564,0.30651568902336157
1,91,000091.png,183,2,car,0.8612659573554993,203.65196228027344,200.86866760253903,365.0904846191406,296.7570495605469,12.140178001573076,161.4385223388672,95.88838195800784,15480.078692765679,284.37122344970703,248.81285858154297,312.53601837158203,241.07979583740234,90.0,29.207121261707588,29.207121261707588,1.0,0.13873404264450073,0.8608480570851228,0.0,0.4429921919547366,39,0.02564102564102564,0.32144732391298775
1,92,000092.png,183,2,car,0.8623000979423523,157.35198974609375,203.6130523681641,341.2255554199219,311.2815246582031,12.102183998649709,183.87356567382812,107.66847229003903,19797.385910623238,249.2887725830078,257.4472885131836,284.37122344970703,248.81285858154297,91.0,36.12937501616623,36.12937501616623,1.0,0.1376999020576477,0.8214743614666985,0.0,0.5479838594483394,39,0.02564102564102564,0.33956196651599035
1,93,000093.png,183,2,car,0.8679429888725281,100.08169555664062,205.9873046875,313.4425964355469,329.1200561523437,12.803879999410128,213.36090087890625,123.1327514648437,26271.714780237515,206.76214599609375,267.5536804199219,249.2887725830078,257.4472885131836,92.0,43.71101836191203,43.71101836191203,1.0,0.13205701112747192,0.7624287014332041,0.0,0.6629766646021402,39,0.02564102564102564,0.35509031306519767
1,94,000094.png,183,2,car,0.8628941178321838,36.38362884521485,207.54742431640625,288.85223388671875,352.68243408203125,12.732642000628402,252.4686050415039,145.135009765625,36642.03345821239,162.6179313659668,280.11492919921875,206.76214599609375,267.5536804199219,93.0,45.896586541987,45.896586541987,1.0,0.13710588216781616,0.6678517462877076,0.0,0.6961257596492887,39,0.02564102564102564,0.34572441355797157
1,95,000095.png,183,2,car,0.9339218139648438,0.0,211.06027221679688,268.1559143066406,368.5679016113281,12.92379799997434,268.1559143066406,157.50762939453125,42236.60237056203,134.0779571533203,289.8140869140625,162.6179313659668,280.11492919921875,94.0,30.14305539317372,30.14305539317372,1.0,0.06607818603515625,0.6168294672708194,1.0,0.45718775435571235,39,0.02564102564102564,0.4080285323980348
1,96,000096.png,183,2,car,0.9036551117897034,0.0,215.7551727294922,238.3843231201172,375.0,12.540298001113117,238.3843231201172,159.2448272705078,37961.47035925998,119.1921615600586,295.3775863647461,134.0779571533203,289.8140869140625,95.0,15.891489438757043,15.891489438757043,1.0,0.09634488821029663,0.6558185264337484,1.0,0.24103045544341842,39,0.02564102564102564,0.36935369504633225
1,97,000097.png,183,2,car,0.8878386616706848,0.0,222.8770446777344,199.05519104003903,375.0,12.463123999623347,199.05519104003903,152.1229553222656,30280.8639332489,99.52759552001952,298.9385223388672,119.1921615600586,295.3775863647461,96.0,19.98437946384245,19.98437946384245,1.0,0.11216133832931519,0.7258653969302022,1.0,0.3031084092203754,39,0.02564102564102564,0.4028366701196169
1,63,000063.png,195,2,car,0.5169938802719116,731.4227905273438,162.85206604003906,816.5286254882812,206.2628631591797,17.06748699871241,85.1058349609375,43.410797119140625,3694.512135144323,773.9757080078125,184.55746459960938,,,,0.0,0.0,1.0,0.4830061197280884,0.9683320249646987,0.0,0.0,20,0.05,0.32191793492496185
1,64,000064.png,195,2,car,0.5703830122947693,735.4043579101562,165.72035217285156,822.3231811523438,210.1116180419922,15.193922001344616,86.9188232421875,44.391265869140625,3858.436591576785,778.86376953125,187.91598510742188,773.9757080078125,184.55746459960938,63.0,5.930666527322816,5.930666527322816,1.0,0.4296169877052307,0.9668370394734438,0.0,0.08995199975890124,20,0.05,0.3307596547607218
1,65,000065.png,195,2,car,0.5645921230316162,742.9293823242188,165.77403259277344,831.5531005859375,211.0426025390625,15.848126000491902,88.62371826171875,45.26856994628906,4011.8689890308306,787.2412414550781,188.40831756591797,778.86376953125,187.91598510742188,64.0,8.391926303550175,8.391926303550175,1.0,0.4354078769683838,0.9654377412047515,0.0,0.12728258271746415,20,0.05,0.3412601631624123
1,66,000066.png,195,2,car,0.6680822968482971,751.63916015625,166.93128967285156,843.3981323242188,213.8453521728516,15.522804998909123,91.75897216796875,46.91406250000003,4304.786155223849,797.5186462402344,190.38832092285156,787.2412414550781,188.40831756591797,65.0,10.466396820846269,10.466396820846269,1.0,0.3319177031517029,0.9627663465689028,0.0,0.1587466299054117,20,0.05,0.3227193525780592
1,67,000067.png,195,2,car,0.5498138070106506,763.6185913085938,167.10328674316406,852.843505859375,212.4120635986328,13.290675000462215,89.22491455078125,45.30877685546875,4042.6717433296144,808.2310485839844,189.75767517089844,797.5186462402344,190.38832092285156,66.0,10.730949540410533,10.730949540410533,1.0,0.45018619298934937,0.965156821128702,0.0,0.16275917150707273,20,0.05,0.3537677053498459
1,68,000068.png,195,2,car,0.6277346014976501,776.1919555664062,166.5425262451172,869.5112915039062,213.43753051757807,13.16482000038377,93.3193359375,46.89500427246088,4376.210657492275,822.8516235351562,189.99002838134763,808.2310485839844,189.75767517089844,67.0,14.622421137323345,14.622421137323345,1.0,0.37226539850234985,0.9621149575270523,0.0,0.221782158305369,20,0.05,0.3484348807073402
1,69,000069.png,195,2,car,0.583212673664093,787.5664672851562,164.81825256347656,886.3382568359375,213.8042755126953,12.781320998328738,98.77178955078125,48.98602294921875,4838.437149669975,836.9523620605469,189.31126403808594,822.8516235351562,189.99002838134763,68.0,14.117065842274693,14.117065842274693,1.0,0.416787326335907,0.9578994675719946,0.0,0.21411729986678535,20,0.05,0.35680605006507204
1,70,000070.png,195,2,car,0.6470714211463928,798.6686401367188,162.8341064453125,902.4165649414062,213.5644378662109,13.509139000234429,103.7479248046875,50.73033142089841,5263.166609572244,850.5426025390625,188.19927215576172,836.9523620605469,189.31126403808594,69.0,13.635657747620375,13.635657747620375,1.0,0.3529285788536072,0.9540259492814274,0.0,0.20681565499857757,20,0.05,0.33824124831933167
1,71,000071.png,195,2,car,0.6430983543395996,807.2938842773438,162.6420440673828,922.3475341796876,218.1693572998047,12.789631997293329,115.05364990234386,55.527313232421875,6388.620056660852,864.8207092285156,190.40570068359375,850.5426025390625,188.19927215576172,70.0,14.447583101814542,14.447583101814542,1.0,0.3569016456604004,0.9437618519581974,0.0,0.21913034322598804,20,0.05,0.34026036761323664
1,72,000072.png,195,2,car,0.771685004234314,820.7045288085938,161.1291046142578,946.8719482421876,220.8179626464844,12.084375000995353,126.16741943359386,59.68885803222659,7530.78918686417,883.7882385253906,190.9735336303711,864.8207092285156,190.40570068359375,71.0,18.976027031053082,18.976027031053082,1.0,0.22831499576568604,0.9333453081710488,0.0,0.287814459143553,20,0.05,0.3232014253615195
1,73,000073.png,195,2,car,0.8221521377563477,834.1885986328125,159.19387817382812,969.830078125,222.07742309570312,16.36222800152609,135.6414794921875,62.883544921875,8529.61706891656,902.0093383789062,190.63565063476562,883.7882385253906,190.9735336303711,72.0,18.2242323511995,18.2242323511995,1.0,0.17784786224365234,0.9242360317126914,0.0,0.27641178887885687,20,0.05,0.30591211912316557
1,74,000074.png,195,2,car,0.8369316458702087,846.8448486328125,157.25193786621094,993.3561401367188,224.03509521484372,12.268407001101878,146.51129150390625,66.78315734863278,9784.486633856777,920.1004943847656,190.64351654052734,902.0093383789062,190.63565063476562,73.0,18.09115771587919,18.09115771587919,1.0,0.16306835412979126,0.9127916637774164,0.0,0.2743934104201962,20,0.05,0.29942377389298014
1,75,000075.png,195,2,car,0.824935793876648,863.1882934570312,154.1126251220703,1021.3069458007812,224.7764587402344,11.592830000154208,158.11865234375,70.66383361816409,11173.27014114708,942.2476196289062,189.44454193115234,920.1004943847656,190.64351654052734,74.0,22.179555827238218,22.179555827238218,1.0,0.17506420612335205,0.9001260052229919,0.0,0.33640323414455775,20,0.05,0.31539206111157586
1,76,000076.png,195,2,car,0.88890141248703,884.8196411132812,151.6528778076172,1052.8316650390625,224.6936187744141,13.148197998816611,168.01202392578125,73.0407409667969,12271.722718870273,968.8256530761719,188.17324829101562,942.2476196289062,189.44454193115234,75.0,26.608420649174622,26.608420649174622,1.0,0.11109858751296997,0.8901081549139724,0.0,0.4035770072035644,20,0.05,0.3141905296619281
1,77,000077.png,195,2,car,0.8426642417907715,912.4049072265624,150.61917114257812,1093.15185546875,227.2888336181641,10.071894997963682,180.7469482421876,76.66966247558597,13857.807515220731,1002.7783813476562,188.9540023803711,968.8256530761719,188.17324829101562,76.0,33.961703932890345,33.961703932890345,1.0,0.15733575820922852,0.8756431152850567,0.0,0.5151062144379683,20,0.05,0.35073911621881054
1,78,000078.png,195,2,car,0.8416608572006226,930.84765625,149.03326416015625,1139.583251953125,235.67193603515625,12.290964998101115,208.735595703125,86.638671875,18084.574784755707,1035.2154541015625,192.35260009765625,1002.7783813476562,188.9540023803711,77.0,32.61463100030634,32.61463100030634,1.0,0.15833914279937744,0.8370951409291398,0.0,0.49467480027081273,20,0.05,0.33817251395337555
1,79,000079.png,195,2,car,0.860646665096283,958.9744873046876,147.45266723632812,1190.2369384765625,241.06500244140625,12.078437001036946,231.2624511718749,93.61233520507812,21649.018099449564,1074.605712890625,194.2588348388672,1035.2154541015625,192.35260009765625,78.0,39.43635655531473,39.43635655531473,1.0,0.13935333490371704,0.8045875386113392,0.0,0.598141729772311,20,0.05,0.3527912738912749
1,80,000080.png,195,2,car,0.8883078098297119,975.2874145507812,146.1779327392578,1228.57470703125,248.43655395507807,12.371700999210589,253.28729248046875,102.25862121582026,25900.809300540932,1101.9310607910156,197.30724334716794,1074.605712890625,194.2588348388672,79.0,27.49486192565554,27.49486192565554,1.0,0.11169219017028809,0.76581134684708,1.0,0.4170218982829969,20,0.05,0.4428407914827373
1,81,000081.png,195,2,car,0.8985955715179443,990.4376220703124,144.3348846435547,1242.0,254.6700897216797,12.238724000781076,251.5623779296876,110.335205078125,27756.186558812868,1116.2188110351562,199.5024871826172,1101.9310607910156,197.30724334716794,80.0,14.455410839406067,14.455410839406067,1.0,0.10140442848205566,0.748890369085206,1.0,0.21924906860815235,20,0.05,0.3874414480895932
1,82,000082.png,195,2,car,0.831026554107666,1009.7461547851562,144.8036346435547,1242.0,265.48779296875,12.90836300177034,232.25384521484375,120.68415832519531,28029.35982754361,1125.8730773925781,205.14571380615234,1116.2188110351562,199.5024871826172,81.0,11.182614436017358,11.182614436017358,1.0,0.16897344589233398,0.7463990381255732,1.0,0.16960969334868253,20,0.05,0.3914255924353688
1,66,000066.png,206,2,car,0.4391463100910187,808.3638916015625,159.63504028320312,937.6683959960938,222.2107391357422,15.522804998909123,129.30450439453125,62.57569885253906,8091.319727269001,873.0161437988281,190.92288970947266,,,,0.0,0.0,1.0,0.5608536899089813,0.9282332886252906,0.0,0.0,12,0.08333333333333333,0.3383600802023035
1,67,000067.png,206,2,car,0.5058624148368835,814.4251708984375,157.82391357421875,951.3076171875,224.07290649414065,13.290675000462215,136.8824462890625,66.2489929199219,9068.324215065692,882.8663940429688,190.9484100341797,873.0161437988281,190.92288970947266,66.0,9.8502833034977,9.8502833034977,1.0,0.49413758516311646,0.9193230407834817,0.0,0.14940187199183333,12,0.08333333333333333,0.3572494724454338
1,68,000068.png,206,2,car,0.6675870418548584,828.901611328125,154.93060302734375,976.0905151367188,226.146728515625,13.16482000038377,147.18890380859375,71.21612548828125,10482.22344411537,902.4960632324219,190.53866577148438,882.8663940429688,190.9484100341797,67.0,19.633945167698137,19.633945167698137,1.0,0.3324129581451416,0.9064283276971721,0.0,0.2977932788590476,12,0.08333333333333333,0.35133722479048174
1,69,000069.png,206,2,car,0.7189916372299194,845.69287109375,150.9842071533203,1002.0050048828124,226.38494873046875,12.781320998328738,156.3121337890624,75.40074157714844,11786.050805201745,923.8489379882812,188.68457794189453,902.4960632324219,190.53866577148438,68.0,21.433219590608633,21.433219590608633,1.0,0.28100836277008057,0.894537466319032,0.0,0.32508335354293016,12,0.08333333333333333,0.3429304223420591
1,70,000070.png,206,2,car,0.8081082701683044,859.7083740234375,148.2129669189453,1029.646484375,229.791748046875,13.509139000234429,169.9381103515625,81.57878112792969,13863.34390966408,944.6774291992188,189.00235748291016,923.8489379882812,188.68457794189453,69.0,20.830915245394014,20.830915245394014,1.0,0.19189172983169556,0.875592623555227,0.0,0.3159480430232899,12,0.08333333333333333,0.31457846792479177
1,71,000071.png,206,2,car,0.8286526203155518,876.0162353515625,145.22865295410156,1061.428466796875,233.78286743164065,12.789631997293329,185.4122314453125,88.55421447753909,16419.03451016732,968.7223510742188,189.5057601928711,944.6774291992188,189.00235748291016,70.0,24.05019089868622,24.05019089868622,1.0,0.17134737968444824,0.8522848118287736,0.0,0.3647756548026185,12,0.08333333333333333,0.3169877209875214
1,72,000072.png,206,2,car,0.7578244209289551,898.5330810546875,143.55422973632812,1094.9686279296875,236.56106567382807,12.084375000995353,196.435546875,93.00683593749994,18269.848680496205,996.7508544921875,190.0576477050781,968.7223510742188,189.5057601928711,71.0,28.033936285816445,28.033936285816445,1.0,0.24217557907104492,0.8354054492744083,0.0,0.42519818276836197,12,0.08333333333333333,0.3464245303147334
1,73,000073.png,206,2,car,0.7774429321289062,919.6583251953124,139.6474609375,1136.806396484375,241.6509246826172,16.36222800152609,217.1480712890626,102.00346374511719,22149.85541705602,1028.2323608398438,190.6491928100586,996.7508544921875,190.0576477050781,72.0,31.487063494850503,31.487063494850503,1.0,0.22255706787109375,0.8000199192359523,0.0,0.47757268341571213,12,0.08333333333333333,0.3475364216688919
1,74,000074.png,206,2,car,0.8611671924591064,947.3285522460938,133.21603393554688,1186.2503662109375,244.1451416015625,12.268407001101878,238.92181396484375,110.92910766601562,26503.383625065908,1066.7894592285156,188.6805877685547,1028.2323608398438,190.6491928100586,73.0,38.607321092807744,38.607321092807744,1.0,0.13883280754089355,0.7603158894139863,0.0,0.5855675279722289,12,0.08333333333333333,0.3456632617610779
1,75,000075.png,206,2,car,0.8154747486114502,969.4977416992188,129.52587890625,1229.2762451171875,249.92210388183597,11.592830000154208,259.77850341796875,120.39622497558597,31276.351141330793,1099.3869934082031,189.72399139404297,1066.7894592285156,188.6805877685547,74.0,32.614228884362376,32.614228884362376,1.0,0.1845252513885498,0.7167865873053216,1.0,0.4946687012711256,12,0.08333333333333333,0.47565580562598314
1,76,000076.png,206,2,car,0.8337976336479187,988.6698608398438,126.90608978271484,1242.0,253.76126098632807,13.148197998816611,253.33013916015625,126.85517120361322,32136.238174196784,1115.3349304199219,190.33367538452146,1099.3869934082031,189.72399139404297,75.0,15.959586758371739,15.959586758371739,1.0,0.1662023663520813,0.7089444466862214,1.0,0.2420633056381381,12,0.08333333333333333,0.40635530733479913
1,77,000077.png,206,2,car,0.8871943354606628,1006.6904907226562,128.10897827148438,1242.0,266.4090270996094,10.071894997963682,235.30950927734375,138.300048828125,32543.316622778773,1124.3452453613281,197.25900268554688,1115.3349304199219,190.33367538452146,76.0,11.364239242890688,11.364239242890688,1.0,0.11280566453933716,0.705231905021132,1.0,0.1723644451980426,12,0.08333333333333333,0.37483890843857137
1,69,000069.png,215,2,car,0.6075143814086914,383.0792846679688,207.6617889404297,439.7258911132813,241.0607147216797,12.781320998328738,56.6466064453125,33.39892578125,1891.93580442667,411.40258789062506,224.3612518310547,,,,0.0,0.0,1.0,0.3924856185913086,0.9847714600554156,0.0,0.0,10,0.1,0.3100756966589103
1,70,000070.png,215,2,car,0.4981676936149597,370.2241516113281,206.9026031494141,432.8631591796875,243.90716552734372,13.509139000234429,62.639007568359375,37.00456237792963,2317.9290628549606,401.5436553955078,225.4048843383789,411.40258789062506,224.3612518310547,69.0,9.914016277655719,9.914016277655719,1.0,0.5018323063850403,0.9808864159650903,0.0,0.15036852699590147,10,0.1,0.3742274915382535
1,71,000071.png,215,2,car,0.5341293811798096,357.2283935546875,208.45005798339844,422.4010009765625,246.8681182861328,12.789631997293329,65.172607421875,38.418060302734375,2503.8051620200276,389.814697265625,227.65908813476562,401.5436553955078,225.4048843383789,70.0,11.943613086842207,11.943613086842207,1.0,0.46587061882019043,0.9791912322355207,0.0,0.18115196269398356,10,0.1,0.3725938918256476
1,72,000072.png,215,2,car,0.6174636483192444,343.4473876953125,209.6358184814453,412.4853820800781,250.21438598632807,12.084375000995353,69.03799438476562,40.578567504882756,2801.4629155439284,377.9663848876953,229.9251022338867,389.814697265625,227.65908813476562,71.0,12.063056250487158,12.063056250487158,1.0,0.3825363516807556,0.9764766036037575,0.0,0.18296358898891926,10,0.1,0.3516703058881702
1,73,000073.png,215,2,car,0.6488729119300842,327.4471435546875,210.64691162109372,402.02923583984375,254.3914031982422,16.36222800152609,74.58209228515625,43.744491577148466,3262.5557077741273,364.7381896972656,232.51915740966797,377.9663848876953,229.9251022338867,72.0,13.480143554543652,13.480143554543652,1.0,0.35112708806991577,0.9722714529538276,0.0,0.2044569297872213,10,0.1,0.3483502950550498
1,74,000074.png,215,2,car,0.4685280621051788,312.28814697265625,210.68673706054688,392.1116027832031,257.4658508300781,12.268407001101878,79.82345581054688,46.77911376953125,3734.0705208387226,352.1998748779297,234.0762939453125,364.7381896972656,232.51915740966797,73.0,12.634635439909545,12.634635439909545,1.0,0.5314719378948212,0.9679712538268365,0.0,0.19163288288231994,10,0.1,0.3893704559596526
1,75,000075.png,215,2,car,0.7079179286956787,293.60894775390625,211.78306579589844,379.14013671875,261.7152709960937,11.592830000154208,85.53118896484375,49.932205200195256,4270.7608784092545,336.3745422363281,236.74916839599607,352.1998748779297,234.0762939453125,74.0,16.049467625016625,16.049467625016625,1.0,0.2920820713043213,0.9630766559411637,0.0,0.2434265526960401,10,0.1,0.3414924871883231
1,76,000076.png,215,2,car,0.565966784954071,271.4089660644531,211.1620941162109,364.6593933105469,265.35968017578125,13.148197998816611,93.25042724609375,54.19758605957034,5053.948055761869,318.0341796875,238.2608871459961,336.3745422363281,236.74916839599607,75.0,18.402559387258037,18.402559387258037,1.0,0.43403321504592896,0.9559340154068545,0.0,0.27911652255940395,10,0.1,0.38447423748270415
